Time,Data
11:38:57.295,895.4277344
11:38:57.335,895.4389648
11:38:57.375,895.4414063
11:38:57.415,895.4404297
11:38:57.455,895.4406738
11:38:57.495,895.4445801
11:38:57.535,895.4416504
11:38:57.575,895.4504395
11:38:57.615,895.4453125
11:38:57.655,895.4467773
11:38:57.695,895.4406738
11:38:57.735,895.4138184
11:38:57.775,895.3769531
11:38:57.815,895.3547363
11:38:57.855,895.3278809
11:38:57.895,895.2807617
11:38:57.935,895.2531738
11:38:57.975,895.2492676
11:38:58.015,895.2634277
11:38:58.055,895.2785645
11:38:58.095,895.3037109
11:38:58.135,895.338623
11:38:58.175,895.3408203
11:38:58.215,895.3261719
11:38:58.255,895.3178711
11:38:58.295,895.3017578
11:38:58.335,895.2873535
11:38:58.375,895.2705078
11:38:58.415,895.2456055
11:38:58.455,895.2126465
11:38:58.495,895.197998
11:38:58.535,895.1845703
11:38:58.575,895.1726074
11:38:58.615,895.1794434
11:38:58.655,895.1923828
11:38:58.695,895.2084961
11:38:58.735,895.2636719
11:38:58.775,895.3085938
11:38:58.815,895.3532715
11:38:58.855,895.4108887
11:38:58.895,895.4470215
11:38:58.935,895.4645996
11:38:58.975,895.4802246
11:38:59.015,895.4658203
11:38:59.055,895.4345703
11:38:59.095,895.4213867
11:38:59.135,895.407959
11:38:59.175,895.3884277
11:38:59.215,895.373291
11:38:59.255,895.3525391
11:38:59.295,895.3344727
11:38:59.335,895.3344727
11:38:59.375,895.3103027
11:38:59.415,895.2802734
11:38:59.455,895.2473145
11:38:59.495,895.2392578
11:38:59.535,895.2363281
11:38:59.575,895.2331543
11:38:59.615,895.2314453
11:38:59.655,895.2265625
11:38:59.695,895.1894531
11:38:59.735,895.1430664
11:38:59.775,895.0991211
11:38:59.815,895.0512695
11:38:59.855,895.015625
11:38:59.895,894.9587402
11:38:59.935,894.9331055
11:38:59.975,894.9772949
11:39:00.015,895.0275879
11:39:00.055,895.057373
11:39:00.095,895.079834
11:39:00.135,895.1032715
11:39:00.175,895.1459961
11:39:00.215,895.21875
11:39:00.255,895.2480469
11:39:00.295,895.2731934
11:39:00.335,895.298584
11:39:00.375,895.3007813
11:39:00.415,895.2753906
11:39:00.455,895.2119141
11:39:00.495,895.1677246
11:39:00.535,895.1367188
11:39:00.575,895.1411133
11:39:00.615,895.125
11:39:00.655,895.0910645
11:39:00.695,895.0598145
11:39:00.735,895.0529785
11:39:00.775,895.0625
11:39:00.815,895.0673828
11:39:00.855,895.0749512
11:39:00.895,895.067627
11:39:00.935,895.0727539
11:39:00.975,895.0786133
11:39:01.015,895.1181641
11:39:01.055,895.1962891
11:39:01.095,895.2805176
11:39:01.135,895.3781738
11:39:01.175,895.4775391
11:39:01.215,895.5534668
11:39:01.255,895.5783691
11:39:01.295,895.5710449
11:39:01.335,895.5585938
11:39:01.375,895.5310059
11:39:01.415,895.5236816
11:39:01.455,895.5373535
11:39:01.495,895.541748
11:39:01.535,895.5349121
11:39:01.575,895.5349121
11:39:01.615,895.5039063
11:39:01.655,895.472168
11:39:01.695,895.4355469
11:39:01.735,895.3977051
11:39:01.775,895.3527832
11:39:01.815,895.2893066
11:39:01.855,895.2299805
11:39:01.895,895.1418457
11:39:01.935,895.0839844
11:39:01.975,895.0209961
11:39:02.015,894.9875488
11:39:02.055,894.9787598
11:39:02.095,894.9645996
11:39:02.135,894.9511719
11:39:02.175,894.9382324
11:39:02.215,894.9355469
11:39:02.255,894.947998
11:39:02.295,894.9667969
11:39:02.335,894.9589844
11:39:02.375,894.9626465
11:39:02.415,895.003418
11:39:02.455,895.0131836
11:39:02.495,895.0351563
11:39:02.535,895.0014648
11:39:02.575,894.9814453
11:39:02.615,894.9692383
11:39:02.655,894.9580078
11:39:02.695,894.9306641
11:39:02.735,894.9304199
11:39:02.775,894.9587402
11:39:02.815,894.9650879
11:39:02.855,894.9604492
11:39:02.895,894.9597168
11:39:02.935,895.0058594
11:39:02.975,895.0339355
11:39:03.015,895.0639648
11:39:03.055,895.0637207
11:39:03.095,895.0056152
11:39:03.135,895.0102539
11:39:03.175,895.0361328
11:39:03.215,895.0148926
11:39:03.255,895.0068359
11:39:03.295,895.0024414
11:39:03.335,894.9941406
11:39:03.375,895.0253906
11:39:03.415,895.0161133
11:39:03.455,895.0014648
11:39:03.495,895.0019531
11:39:03.535,895.0249023
11:39:03.575,895.0424805
11:39:03.615,895.0427246
11:39:03.655,895.0712891
11:39:03.695,895.0822754
11:39:03.735,895.0686035
11:39:03.775,895.041748
11:39:03.815,895.041748
11:39:03.855,895.0175781
11:39:03.895,894.9941406
11:39:03.935,894.9584961
11:39:03.975,894.949707
11:39:04.015,894.9472656
11:39:04.055,894.9580078
11:39:04.095,894.9804688
11:39:04.135,895
11:39:04.175,895.0212402
11:39:04.215,895.0134277
11:39:04.255,895.0258789
11:39:04.294,895.0302734
11:39:04.335,895.0354004
11:39:04.375,895.0461426
11:39:04.415,895.0495605
11:39:04.455,895.0488281
11:39:04.495,895.050293
11:39:04.535,895.0683594
11:39:04.575,895.078125
11:39:04.615,895.0957031
11:39:04.655,895.0805664
11:39:04.695,895.0488281
11:39:04.735,895.0322266
11:39:04.775,895.0373535
11:39:04.815,895.0432129
11:39:04.855,895.0498047
11:39:04.895,895.0571289
11:39:04.935,895.059082
11:39:04.975,895.0275879
11:39:05.015,895.0129395
11:39:05.055,895.0141602
11:39:05.095,895.0244141
11:39:05.135,895.029541
11:39:05.175,895.0605469
11:39:05.214,895.083252
11:39:05.255,895.109375
11:39:05.295,895.1306152
11:39:05.335,895.151123
11:39:05.375,895.1779785
11:39:05.415,895.2075195
11:39:05.455,895.2399902
11:39:05.495,895.2653809
11:39:05.535,895.2641602
11:39:05.575,895.2436523
11:39:05.615,895.2426758
11:39:05.655,895.2299805
11:39:05.695,895.2268066
11:39:05.735,895.2236328
11:39:05.775,895.2124023
11:39:05.815,895.1989746
11:39:05.854,895.1928711
11:39:05.895,895.1958008
11:39:05.935,895.1977539
11:39:05.975,895.1889648
11:39:06.015,895.1645508
11:39:06.055,895.1645508
11:39:06.095,895.1352539
11:39:06.134,895.1154785
11:39:06.175,895.1040039
11:39:06.215,895.0942383
11:39:06.255,895.0900879
11:39:06.295,895.0808105
11:39:06.335,895.0783691
11:39:06.375,895.0800781
11:39:06.415,895.0744629
11:39:06.455,895.0849609
11:39:06.495,895.0947266
11:39:06.535,895.0876465
11:39:06.575,895.0837402
11:39:06.615,895.0827637
11:39:06.655,895.0876465
11:39:06.695,895.1135254
11:39:06.735,895.1223145
11:39:06.775,895.1176758
11:39:06.815,895.1184082
11:39:06.855,895.1271973
11:39:06.895,895.1315918
11:39:06.935,895.1201172
11:39:06.975,895.1210938
11:39:07.015,895.1159668
11:39:07.055,895.1254883
11:39:07.095,895.1325684
11:39:07.135,895.1418457
11:39:07.175,895.140625
11:39:07.215,895.135498
11:39:07.255,895.1247559
11:39:07.295,895.107666
11:39:07.335,895.0993652
11:39:07.375,895.0908203
11:39:07.415,895.0964355
11:39:07.455,895.09375
11:39:07.495,895.0932617
11:39:07.535,895.0961914
11:39:07.575,895.1115723
11:39:07.615,895.1264648
11:39:07.655,895.1467285
11:39:07.695,895.1455078
11:39:07.735,895.135498
11:39:07.775,895.1240234
11:39:07.815,895.1223145
11:39:07.855,895.1225586
11:39:07.895,895.126709
11:39:07.935,895.1345215
11:39:07.975,895.1269531
11:39:08.015,895.1276855
11:39:08.055,895.1245117
11:39:08.095,895.1174316
11:39:08.135,895.1193848
11:39:08.174,895.1264648
11:39:08.215,895.1054688
11:39:08.255,895.0957031
11:39:08.295,895.0957031
11:39:08.335,895.0974121
11:39:08.375,895.0932617
11:39:08.415,895.0773926
11:39:08.455,895.0844727
11:39:08.495,895.0822754
11:39:08.535,895.0700684
11:39:08.575,895.0634766
11:39:08.615,895.0617676
11:39:08.654,895.0683594
11:39:08.695,895.0844727
11:39:08.735,895.0744629
11:39:08.775,895.0739746
11:39:08.815,895.0825195
11:39:08.855,895.0834961
11:39:08.895,895.076416
11:39:08.935,895.0654297
11:39:08.975,895.0605469
11:39:09.015,895.065918
11:39:09.055,895.065918
11:39:09.095,895.0539551
11:39:09.134,895.0393066
11:39:09.175,895.0266113
11:39:09.215,895.0195313
11:39:09.255,895.017334
11:39:09.295,895.0231934
11:39:09.335,895.0314941
11:39:09.375,895.0339355
11:39:09.415,895.0356445
11:39:09.455,895.0263672
11:39:09.495,895.0131836
11:39:09.534,895.0097656
11:39:09.575,895.0075684
11:39:09.615,895.0095215
11:39:09.655,895.0002441
11:39:09.695,895.0012207
11:39:09.735,894.9956055
11:39:09.774,894.9924316
11:39:09.815,894.9780273
11:39:09.854,894.9489746
11:39:09.895,894.927002
11:39:09.935,894.9128418
11:39:09.975,894.9147949
11:39:10.015,894.8840332
11:39:10.055,894.8703613
11:39:10.095,894.8613281
11:39:10.135,894.8549805
11:39:10.175,894.8457031
11:39:10.215,894.8383789
11:39:10.255,894.8320313
11:39:10.295,894.8410645
11:39:10.335,894.840332
11:39:10.375,894.8134766
11:39:10.415,894.8015137
11:39:10.455,894.7824707
11:39:10.495,894.7685547
11:39:10.535,894.7685547
11:39:10.575,894.751709
11:39:10.615,894.7436523
11:39:10.655,894.7531738
11:39:10.695,894.7556152
11:39:10.735,894.7612305
11:39:10.775,894.7653809
11:39:10.815,894.762207
11:39:10.855,894.7722168
11:39:10.895,894.7678223
11:39:10.935,894.7717285
11:39:10.975,894.7854004
11:39:11.015,894.7944336
11:39:11.055,894.7912598
11:39:11.095,894.7990723
11:39:11.135,894.7871094
11:39:11.175,894.7849121
11:39:11.215,894.7873535
11:39:11.255,894.7939453
11:39:11.295,894.7807617
11:39:11.335,894.7785645
11:39:11.375,894.7722168
11:39:11.415,894.7685547
11:39:11.455,894.770752
11:39:11.495,894.7675781
11:39:11.535,894.7724609
11:39:11.575,894.7856445
11:39:11.615,894.7983398
11:39:11.655,894.8168945
11:39:11.695,894.8249512
11:39:11.735,894.8347168
11:39:11.775,894.831543
11:39:11.815,894.833252
11:39:11.855,894.8303223
11:39:11.895,894.8308105
11:39:11.935,894.8393555
11:39:11.975,894.8300781
11:39:12.015,894.828125
11:39:12.055,894.8251953
11:39:12.095,894.8017578
11:39:12.135,894.7929688
11:39:12.174,894.7885742
11:39:12.215,894.7766113
11:39:12.255,894.7687988
11:39:12.295,894.791748
11:39:12.335,894.8129883
11:39:12.375,894.8415527
11:39:12.415,894.8496094
11:39:12.454,894.8395996
11:39:12.495,894.7995605
11:39:12.535,894.7770996
11:39:12.575,894.7722168
11:39:12.615,894.7705078
11:39:12.655,894.7790527
11:39:12.695,894.7739258
11:39:12.735,894.8012695
11:39:12.775,894.8012695
11:39:12.815,894.8393555
11:39:12.854,894.8483887
11:39:12.895,894.855957
11:39:12.935,894.895752
11:39:12.975,894.9465332
11:39:13.015,894.9736328
11:39:13.055,894.9980469
11:39:13.095,895.0314941
11:39:13.135,895.0788574
11:39:13.175,895.1030273
11:39:13.215,895.1113281
11:39:13.255,895.1118164
11:39:13.295,895.1193848
11:39:13.335,895.1083984
11:39:13.375,895.1203613
11:39:13.415,895.1386719
11:39:13.455,895.145752
11:39:13.495,895.1833496
11:39:13.535,895.2299805
11:39:13.575,895.302002
11:39:13.615,895.355957
11:39:13.654,895.373291
11:39:13.695,895.3527832
11:39:13.735,895.3337402
11:39:13.775,895.3261719
11:39:13.815,895.3349609
11:39:13.855,895.3295898
11:39:13.895,895.3161621
11:39:13.935,895.3022461
11:39:13.975,895.2822266
11:39:14.015,895.2675781
11:39:14.055,895.270752
11:39:14.095,895.2770996
11:39:14.135,895.3054199
11:39:14.175,895.3146973
11:39:14.215,895.3117676
11:39:14.255,895.3132324
11:39:14.295,895.3005371
11:39:14.335,895.2763672
11:39:14.375,895.239502
11:39:14.415,895.2124023
11:39:14.454,895.2033691
11:39:14.495,895.2075195
11:39:14.535,895.2299805
11:39:14.575,895.2480469
11:39:14.615,895.2575684
11:39:14.655,895.2634277
11:39:14.695,895.2592773
11:39:14.735,895.2358398
11:39:14.775,895.2138672
11:39:14.815,895.1796875
11:39:14.855,895.1481934
11:39:14.895,895.1220703
11:39:14.935,895.0983887
11:39:14.975,895.0983887
11:39:15.015,895.0969238
11:39:15.055,895.0891113
11:39:15.095,895.111084
11:39:15.135,895.1333008
11:39:15.175,895.1711426
11:39:15.215,895.1833496
11:39:15.255,895.1984863
11:39:15.295,895.2155762
11:39:15.335,895.2363281
11:39:15.375,895.2404785
11:39:15.414,895.2453613
11:39:15.455,895.248291
11:39:15.495,895.2480469
11:39:15.535,895.2561035
11:39:15.575,895.2700195
11:39:15.615,895.2731934
11:39:15.655,895.2851563
11:39:15.695,895.2915039
11:39:15.735,895.3029785
11:39:15.775,895.326416
11:39:15.815,895.3496094
11:39:15.855,895.3659668
11:39:15.895,895.3525391
11:39:15.935,895.3369141
11:39:15.975,895.3203125
11:39:16.015,895.3059082
11:39:16.055,895.2878418
11:39:16.095,895.2592773
11:39:16.135,895.2490234
11:39:16.175,895.2314453
11:39:16.215,895.2338867
11:39:16.255,895.2272949
11:39:16.295,895.2297363
11:39:16.335,895.2321777
11:39:16.375,895.2319336
11:39:16.415,895.2380371
11:39:16.455,895.2363281
11:39:16.495,895.239502
11:39:16.535,895.2443848
11:39:16.575,895.2487793
11:39:16.615,895.253418
11:39:16.655,895.2607422
11:39:16.695,895.2634277
11:39:16.735,895.2741699
11:39:16.775,895.2783203
11:39:16.815,895.2834473
11:39:16.855,895.296875
11:39:16.895,895.2990723
11:39:16.935,895.3022461
11:39:16.975,895.302002
11:39:17.015,895.302002
11:39:17.055,895.3095703
11:39:17.095,895.3164063
11:39:17.135,895.3217773
11:39:17.175,895.3291016
11:39:17.215,895.3291016
11:39:17.255,895.3398438
11:39:17.295,895.3393555
11:39:17.335,895.338623
11:39:17.375,895.3325195
11:39:17.415,895.3293457
11:39:17.455,895.3161621
11:39:17.495,895.3105469
11:39:17.535,895.3068848
11:39:17.575,895.3105469
11:39:17.615,895.3066406
11:39:17.655,895.3024902
11:39:17.695,895.2995605
11:39:17.735,895.2890625
11:39:17.775,895.2868652
11:39:17.815,895.2797852
11:39:17.855,895.2651367
11:39:17.895,895.2590332
11:39:17.935,895.2648926
11:39:17.975,895.2609863
11:39:18.015,895.2556152
11:39:18.055,895.2497559
11:39:18.095,895.2514648
11:39:18.135,895.2416992
11:39:18.175,895.239502
11:39:18.215,895.2414551
11:39:18.255,895.2524414
11:39:18.295,895.2543945
11:39:18.335,895.260498
11:39:18.375,895.262207
11:39:18.415,895.2536621
11:39:18.455,895.2443848
11:39:18.495,895.2341309
11:39:18.535,895.2321777
11:39:18.575,895.223877
11:39:18.615,895.2189941
11:39:18.655,895.217041
11:39:18.695,895.2199707
11:39:18.735,895.2390137
11:39:18.775,895.248291
11:39:18.815,895.2612305
11:39:18.855,895.2731934
11:39:18.895,895.2714844
11:39:18.936,895.2717285
11:39:18.975,895.2768555
11:39:19.015,895.2832031
11:39:19.055,895.2873535
11:39:19.095,895.2954102
11:39:19.135,895.3005371
11:39:19.175,895.2937012
11:39:19.215,895.293457
11:39:19.255,895.2954102
11:39:19.295,895.284668
11:39:19.335,895.2756348
11:39:19.375,895.2675781
11:39:19.415,895.2675781
11:39:19.455,895.270752
11:39:19.495,895.2712402
11:39:19.535,895.2626953
11:39:19.575,895.265625
11:39:19.615,895.2717285
11:39:19.655,895.3015137
11:39:19.695,895.338623
11:39:19.735,895.3703613
11:39:19.775,895.4150391
11:39:19.815,895.451416
11:39:19.855,895.4689941
11:39:19.895,895.4592285
11:39:19.935,895.4399414
11:39:19.975,895.4147949
11:39:20.015,895.3911133
11:39:20.055,895.3344727
11:39:20.095,895.295166
11:39:20.135,895.2536621
11:39:20.174,895.2351074
11:39:20.215,895.2297363
11:39:20.255,895.2033691
11:39:20.295,895.2062988
11:39:20.335,895.2194824
11:39:20.375,895.215332
11:39:20.415,895.2438965
11:39:20.455,895.2438965
11:39:20.495,895.215332
11:39:20.535,895.1967773
11:39:20.575,895.2058105
11:39:20.615,895.2175293
11:39:20.655,895.2253418
11:39:20.695,895.2287598
11:39:20.735,895.229248
11:39:20.775,895.2163086
11:39:20.815,895.2121582
11:39:20.855,895.2272949
11:39:20.895,895.2531738
11:39:20.935,895.2854004
11:39:20.975,895.2854004
11:39:21.015,895.2634277
11:39:21.054,895.2265625
11:39:21.095,895.2009277
11:39:21.135,895.1870117
11:39:21.175,895.1748047
11:39:21.215,895.1740723
11:39:21.255,895.1865234
11:39:21.295,895.1921387
11:39:21.335,895.1984863
11:39:21.375,895.1784668
11:39:21.415,895.1274414
11:39:21.455,895.0786133
11:39:21.495,895.0366211
11:39:21.535,895.0222168
11:39:21.575,895.0178223
11:39:21.615,895.0178223
11:39:21.655,895.0114746
11:39:21.695,895.0234375
11:39:21.735,895.0356445
11:39:21.775,895.1018066
11:39:21.815,895.1516113
11:39:21.855,895.2019043
11:39:21.895,895.2429199
11:39:21.935,895.2683105
11:39:21.975,895.2902832
11:39:22.015,895.3210449
11:39:22.055,895.3237305
11:39:22.095,895.3291016
11:39:22.135,895.3303223
11:39:22.175,895.3222656
11:39:22.215,895.3129883
11:39:22.255,895.3168945
11:39:22.295,895.3146973
11:39:22.335,895.3120117
11:39:22.375,895.3151855
11:39:22.415,895.3054199
11:39:22.455,895.3044434
11:39:22.495,895.3039551
11:39:22.535,895.302002
11:39:22.575,895.2875977
11:39:22.615,895.28125
11:39:22.655,895.2729492
11:39:22.695,895.2783203
11:39:22.735,895.2785645
11:39:22.775,895.2758789
11:39:22.815,895.2790527
11:39:22.855,895.2719727
11:39:22.895,895.2670898
11:39:22.935,895.2631836
11:39:22.975,895.255127
11:39:23.015,895.2683105
11:39:23.055,895.2758789
11:39:23.095,895.2797852
11:39:23.135,895.2854004
11:39:23.175,895.2888184
11:39:23.215,895.2868652
11:39:23.255,895.2827148
11:39:23.295,895.2941895
11:39:23.335,895.295166
11:39:23.375,895.2805176
11:39:23.415,895.2849121
11:39:23.455,895.2910156
11:39:23.495,895.3056641
11:39:23.535,895.3100586
11:39:23.575,895.3166504
11:39:23.615,895.3168945
11:39:23.655,895.3188477
11:39:23.695,895.3154297
11:39:23.735,895.314209
11:39:23.775,895.3046875
11:39:23.815,895.2858887
11:39:23.855,895.2858887
11:39:23.895,895.2822266
11:39:23.935,895.265625
11:39:23.975,895.2736816
11:39:24.015,895.2746582
11:39:24.055,895.2702637
11:39:24.095,895.2697754
11:39:24.135,895.2709961
11:39:24.175,895.2836914
11:39:24.215,895.3012695
11:39:24.255,895.3100586
11:39:24.295,895.2993164
11:39:24.335,895.2919922
11:39:24.375,895.291748
11:39:24.415,895.2832031
11:39:24.455,895.2753906
11:39:24.495,895.2714844
11:39:24.535,895.2634277
11:39:24.575,895.2702637
11:39:24.615,895.2651367
11:39:24.655,895.2624512
11:39:24.695,895.2705078
11:39:24.735,895.2810059
11:39:24.774,895.2844238
11:39:24.815,895.2902832
11:39:24.855,895.2878418
11:39:24.895,895.291748
11:39:24.935,895.2878418
11:39:24.975,895.284668
11:39:25.014,895.2807617
11:39:25.055,895.2849121
11:39:25.095,895.2744141
11:39:25.135,895.2724609
11:39:25.175,895.2727051
11:39:25.215,895.2658691
11:39:25.255,895.2390137
11:39:25.295,895.2177734
11:39:25.335,895.1557617
11:39:25.375,895.0856934
11:39:25.415,894.996582
11:39:25.455,894.8925781
11:39:25.495,894.8540039
11:39:25.535,894.8745117
11:39:25.575,894.8813477
11:39:25.615,894.9118652
11:39:25.655,894.9833984
11:39:25.695,895.0339355
11:39:25.735,895.0571289
11:39:25.775,895.0632324
11:39:25.815,895.0476074
11:39:25.855,895.0390625
11:39:25.895,895.0371094
11:39:25.935,895.0368652
11:39:25.975,895.0603027
11:39:26.015,895.0620117
11:39:26.055,895.0620117
11:39:26.095,895.0632324
11:39:26.135,895.0568848
11:39:26.175,895.0908203
11:39:26.215,895.1882324
11:39:26.255,895.3405762
11:39:26.295,895.545166
11:39:26.335,895.7006836
11:39:26.375,895.8120117
11:39:26.415,895.8537598
11:39:26.455,895.8486328
11:39:26.495,895.8144531
11:39:26.535,895.7790527
11:39:26.575,895.7519531
11:39:26.615,895.7121582
11:39:26.655,895.6474609
11:39:26.695,895.5878906
11:39:26.735,895.5317383
11:39:26.775,895.4487305
11:39:26.815,895.3918457
11:39:26.855,895.3415527
11:39:26.895,895.2792969
11:39:26.935,895.2287598
11:39:26.975,895.1918945
11:39:27.015,895.1538086
11:39:27.055,895.1174316
11:39:27.095,895.0927734
11:39:27.135,895.0842285
11:39:27.175,895.0683594
11:39:27.215,895.0629883
11:39:27.255,895.0654297
11:39:27.295,895.0561523
11:39:27.335,895.0456543
11:39:27.375,895.0439453
11:39:27.414,895.0466309
11:39:27.455,895.0644531
11:39:27.495,895.0820313
11:39:27.535,895.0893555
11:39:27.575,895.1008301
11:39:27.615,895.1037598
11:39:27.655,895.105957
11:39:27.695,895.1030273
11:39:27.735,895.0983887
11:39:27.775,895.0917969
11:39:27.815,895.0847168
11:39:27.855,895.0825195
11:39:27.895,895.0725098
11:39:27.935,895.0708008
11:39:27.975,895.0708008
11:39:28.015,895.0852051
11:39:28.055,895.1003418
11:39:28.095,895.1086426
11:39:28.135,895.1142578
11:39:28.175,895.1096191
11:39:28.215,895.1079102
11:39:28.255,895.1149902
11:39:28.295,895.1149902
11:39:28.335,895.1210938
11:39:28.375,895.1206055
11:39:28.415,895.1240234
11:39:28.455,895.1135254
11:39:28.495,895.1188965
11:39:28.535,895.1225586
11:39:28.575,895.1220703
11:39:28.615,895.1264648
11:39:28.655,895.1291504
11:39:28.695,895.1262207
11:39:28.735,895.1318359
11:39:28.775,895.1328125
11:39:28.815,895.1196289
11:39:28.855,895.1171875
11:39:28.895,895.119873
11:39:28.935,895.1135254
11:39:28.975,895.1152344
11:39:29.015,895.1206055
11:39:29.055,895.111084
11:39:29.095,895.1176758
11:39:29.135,895.1118164
11:39:29.175,895.1154785
11:39:29.215,895.107666
11:39:29.255,895.1010742
11:39:29.295,895.0983887
11:39:29.335,895.092041
11:39:29.375,895.0908203
11:39:29.415,895.098877
11:39:29.455,895.1015625
11:39:29.495,895.0952148
11:39:29.535,895.09375
11:39:29.575,895.0871582
11:39:29.615,895.0878906
11:39:29.655,895.0964355
11:39:29.695,895.1015625
11:39:29.735,895.1066895
11:39:29.775,895.1137695
11:39:29.815,895.1086426
11:39:29.855,895.1000977
11:39:29.895,895.0981445
11:39:29.935,895.0961914
11:39:29.975,895.0949707
11:39:30.015,895.0976563
11:39:30.055,895.0898438
11:39:30.095,895.0800781
11:39:30.135,895.0720215
11:39:30.175,895.0708008
11:39:30.215,895.0654297
11:39:30.255,895.0668945
11:39:30.295,895.0693359
11:39:30.335,895.0795898
11:39:30.375,895.0898438
11:39:30.415,895.0942383
11:39:30.455,895.1010742
11:39:30.495,895.1010742
11:39:30.535,895.0966797
11:39:30.575,895.0964355
11:39:30.615,895.0991211
11:39:30.655,895.1088867
11:39:30.695,895.1125488
11:39:30.735,895.1162109
11:39:30.775,895.1159668
11:39:30.814,895.1230469
11:39:30.855,895.1254883
11:39:30.895,895.1291504
11:39:30.935,895.0915527
11:39:30.975,895.0634766
11:39:31.015,895.0419922
11:39:31.055,895.0310059
11:39:31.095,895.0263672
11:39:31.135,895.0119629
11:39:31.175,895.0114746
11:39:31.215,895.0070801
11:39:31.255,895.0046387
11:39:31.295,895.0068359
11:39:31.335,895.0126953
11:39:31.375,895.019043
11:39:31.415,895.0175781
11:39:31.455,895.0126953
11:39:31.495,895.0148926
11:39:31.535,895.0131836
11:39:31.575,895.0180664
11:39:31.615,895.0241699
11:39:31.655,895.0275879
11:39:31.695,895.0410156
11:39:31.735,895.0544434
11:39:31.775,895.0549316
11:39:31.815,895.0612793
11:39:31.855,895.0646973
11:39:31.895,895.0668945
11:39:31.935,895.0751953
11:39:31.975,895.0776367
11:39:32.015,895.0825195
11:39:32.055,895.0981445
11:39:32.095,895.1132813
11:39:32.135,895.1152344
11:39:32.175,895.1044922
11:39:32.215,895.1037598
11:39:32.255,895.0974121
11:39:32.295,895.0952148
11:39:32.335,895.0891113
11:39:32.375,895.0759277
11:39:32.415,895.072998
11:39:32.455,895.0639648
11:39:32.495,895.0620117
11:39:32.535,895.0578613
11:39:32.575,895.0554199
11:39:32.615,895.0527344
11:39:32.655,895.0495605
11:39:32.695,895.0446777
11:39:32.735,895.0446777
11:39:32.775,895.0415039
11:39:32.815,895.0358887
11:39:32.855,895.0332031
11:39:32.895,895.0419922
11:39:32.935,895.052002
11:39:32.975,895.0512695
11:39:33.015,895.0534668
11:39:33.055,895.048584
11:39:33.095,895.0512695
11:39:33.135,895.0561523
11:39:33.175,895.0668945
11:39:33.215,895.0656738
11:39:33.255,895.0725098
11:39:33.295,895.0744629
11:39:33.335,895.0852051
11:39:33.375,895.0964355
11:39:33.414,895.0957031
11:39:33.455,895.0983887
11:39:33.495,895.0915527
11:39:33.535,895.0925293
11:39:33.575,895.0986328
11:39:33.615,895.1000977
11:39:33.655,895.0957031
11:39:33.695,895.1008301
11:39:33.735,895.1054688
11:39:33.775,895.1008301
11:39:33.815,895.1008301
11:39:33.855,895.1120605
11:39:33.895,895.1066895
11:39:33.935,895.107666
11:39:33.975,895.1035156
11:39:34.015,895.1064453
11:39:34.055,895.1030273
11:39:34.095,895.109375
11:39:34.135,895.1208496
11:39:34.175,895.1279297
11:39:34.215,895.1396484
11:39:34.255,895.1418457
11:39:34.295,895.1379395
11:39:34.335,895.1379395
11:39:34.375,895.1418457
11:39:34.415,895.1418457
11:39:34.455,895.1345215
11:39:34.495,895.1291504
11:39:34.535,895.1193848
11:39:34.575,895.1223145
11:39:34.615,895.1240234
11:39:34.655,895.1308594
11:39:34.695,895.1220703
11:39:34.735,895.1103516
11:39:34.775,895.1074219
11:39:34.815,895.1132813
11:39:34.855,895.1069336
11:39:34.895,895.1047363
11:39:34.935,895.1047363
11:39:34.975,895.105957
11:39:35.015,895.1188965
11:39:35.055,895.1210938
11:39:35.095,895.1201172
11:39:35.135,895.1237793
11:39:35.175,895.1247559
11:39:35.215,895.1206055
11:39:35.255,895.119873
11:39:35.295,895.109375
11:39:35.335,895.1105957
11:39:35.375,895.1066895
11:39:35.415,895.0913086
11:39:35.455,895.0859375
11:39:35.495,895.0786133
11:39:35.535,895.0803223
11:39:35.575,895.0715332
11:39:35.615,895.0700684
11:39:35.655,895.072998
11:39:35.695,895.0820313
11:39:35.735,895.092041
11:39:35.775,895.1296387
11:39:35.815,895.1650391
11:39:35.855,895.1516113
11:39:35.895,895.1188965
11:39:35.935,895.092041
11:39:35.975,895.1120605
11:39:36.014,895.1281738
11:39:36.055,895.1381836
11:39:36.095,895.1113281
11:39:36.135,895.0722656
11:39:36.175,895.0864258
11:39:36.215,895.1098633
11:39:36.255,895.1025391
11:39:36.295,895.0834961
11:39:36.335,895.0869141
11:39:36.375,895.0991211
11:39:36.414,895.1169434
11:39:36.455,895.1318359
11:39:36.495,895.1523438
11:39:36.535,895.173584
11:39:36.575,895.1923828
11:39:36.615,895.2058105
11:39:36.655,895.2299805
11:39:36.695,895.2434082
11:39:36.735,895.2541504
11:39:36.775,895.2712402
11:39:36.815,895.2958984
11:39:36.855,895.3339844
11:39:36.895,895.3442383
11:39:36.935,895.2873535
11:39:36.975,895.1774902
11:39:37.015,895.0656738
11:39:37.055,894.9851074
11:39:37.095,894.8969727
11:39:37.135,894.8041992
11:39:37.175,894.8041992
11:39:37.215,894.7434082
11:39:37.255,894.7109375
11:39:37.295,894.7207031
11:39:37.335,894.7346191
11:39:37.375,894.7585449
11:39:37.415,894.7873535
11:39:37.455,894.8017578
11:39:37.495,894.8137207
11:39:37.535,894.8381348
